Instrument,Frequency_Hz,Angular_Scale_arcsec,nuFnu_1e-12ergscm2,sigma_nuFnu_1e-12ergscm2
JWST,57352602854192.23,1.7,3.150221604575423,0.31502216045754233
JWST,57343832672916.64,1.7,3.1306000645802547,0.3130600064580255
JWST,57335065173448.53,1.7,3.1042938295345994,0.31042938295345995
JWST,57326300354558.01,1.7,3.149728825677816,0.3149728825677816
JWST,57317538215015.89,1.7,3.2505033337963356,0.32505033337963357
JWST,57308778753593.805,1.7,3.2080461467401995,0.32080461467402
JWST,57300021969064.08,1.7,3.181517031098163,0.31815170310981633
JWST,57291267860199.83,1.7,3.1961302523294575,0.31961302523294577
JWST,57282516425774.89,1.7,3.2534286986354726,0.32534286986354727
JWST,57273767664563.875,1.7,3.1329058364029727,0.31329058364029727
JWST,57265021575342.12,1.7,3.0509737365925957,0.3050973736592596
JWST,57256278156885.73,1.7,3.132808318834695,0.3132808318834695
JWST,57247537407971.52,1.7,3.188431574651519,0.3188431574651519
JWST,57238799327377.125,1.7,3.2275709248856432,0.3227570924885644
JWST,57230063913880.836,1.7,3.149876544873832,0.31498765448738325
JWST,57221331166261.76,1.7,3.1264187157398773,0.31264187157398776
JWST,57212601083299.71,1.7,3.1267902679167148,0.3126790267916715
JWST,57203873663775.26,1.7,3.231844392793457,0.3231844392793457
JWST,57195148906469.73,1.7,3.1854442903591926,0.3185444290359193
JWST,57186426810165.164,1.7,3.1714196013496196,0.317141960134962
JWST,57177707373644.39,1.7,3.219047070489419,0.3219047070489419
JWST,57168990595690.914,1.7,3.2697890021248206,0.3269789002124821
JWST,57160276475089.055,1.7,3.2707999997966177,0.3270799999796618
JWST,57151565010623.81,1.7,3.201964828756572,0.3201964828756572
JWST,57142856201080.97,1.7,3.1303445172929796,0.313034451729298
JWST,57134150045247.016,1.7,3.135674733899363,0.3135674733899363
JWST,57125446541909.22,1.7,3.145332943435865,0.31453329434358646
JWST,57116745689855.54,1.7,3.2205122820223395,0.322051228202234
JWST,57108047487874.72,1.7,3.2273492884039716,0.3227349288403972
JWST,57099351934756.2,1.7,3.177747903216651,0.3177747903216651
JWST,57090659029290.21,1.7,3.058229577065488,0.3058229577065488
JWST,57081968770267.65,1.7,2.9050293674965015,0.29050293674965016
JWST,57073281156480.21,1.7,3.0848190800636277,0.30848190800636277
JWST,57064596186720.29,1.7,3.1520459379437527,0.31520459379437527
JWST,57055913859781.03,1.7,3.1491718364656,0.31491718364656
JWST,57047234174456.305,1.7,3.1223593139540613,0.3122359313954061
JWST,57038557129540.72,1.7,3.088424952522211,0.3088424952522211
JWST,57029882723829.63,1.7,3.1839749885454802,0.31839749885454804
JWST,57021210956119.1,1.7,3.2491179315566594,0.324911793155666
JWST,57012541825205.95,1.7,3.1713859292339297,0.31713859292339297
JWST,57003875329887.695,1.7,3.193763931712511,0.3193763931712511
JWST,56995211468962.63,1.7,3.0842992525762774,0.30842992525762775
JWST,56986550241229.734,1.7,3.1650368974606105,0.316503689746061
JWST,56977891645488.75,1.7,3.180975226337253,0.3180975226337253
JWST,56969235680540.125,1.7,3.20507938504436,0.320507938504436
JWST,56960582345185.07,1.7,3.1919140325215607,0.31919140325215606
JWST,56951931638225.48,1.7,3.2099074173189064,0.3209907417318906
JWST,56943283558464.016,1.7,3.2314580654338916,0.32314580654338915
JWST,56934638104704.02,1.7,3.1789428429085866,0.3178942842908587
JWST,56925995275749.63,1.7,3.114908412688763,0.3114908412688763
JWST,56917355070405.64,1.7,3.058535802124034,0.3058535802124034
JWST,56908717487477.62,1.7,3.1092518691744178,0.31092518691744175
JWST,56900082525771.83,1.7,3.198343578180582,0.31983435781805825
JWST,56891450184095.266,1.7,3.1752057031526526,0.3175205703152653
JWST,56882820461255.664,1.7,3.172444406381612,0.3172444406381612
JWST,56874193356061.46,1.7,3.1592737914746256,0.3159273791474626
JWST,56865568867321.84,1.7,3.1489732068596976,0.3148973206859698
JWST,56856946993846.67,1.7,3.151656241287082,0.3151656241287082
JWST,56848327734446.586,1.7,3.177542996154553,0.3177542996154553
JWST,56839711087932.91,1.7,3.2442261856491132,0.32442261856491134
JWST,56831097053117.695,1.7,3.219139561400411,0.32191395614004115
JWST,56822485628813.71,1.7,3.2215379452550863,0.32215379452550863
JWST,56813876813834.47,1.7,3.145525519690231,0.3145525519690231
JWST,56805270606994.164,1.7,2.8415632640069033,0.28415632640069033
JWST,56796667007107.74,1.7,2.8243693501729314,0.2824369350172931
JWST,56788066012990.836,1.7,3.0815397572762246,0.30815397572762243
JWST,56779467623459.83,1.7,3.1389424685369365,0.31389424685369366
JWST,56770871837331.79,1.7,3.065529352382066,0.3065529352382066
JWST,56762278653424.54,1.7,3.0789684007669758,0.3078968400766976
JWST,56753688070556.56,1.7,3.1176714555616094,0.3117671455561609
JWST,56745100087547.12,1.7,3.0804706984886576,0.30804706984886576
JWST,56736514703216.12,1.7,3.05232345294805,0.30523234529480503
JWST,56727931916384.25,1.7,3.164550802528221,0.3164550802528221
JWST,56719351725872.88,1.7,3.0443831078517416,0.30443831078517414
JWST,56710774130504.086,1.7,3.2007557133489075,0.3200755713348908
JWST,56702199129100.68,1.7,3.282303641758189,0.3282303641758189
JWST,56693626720486.15,1.7,3.2704590113016794,0.32704590113016796
JWST,56685056903484.74,1.7,3.177250774129962,0.3177250774129962
JWST,56676489676921.36,1.7,3.173735282593656,0.31737352825936554
JWST,56667925039621.67,1.7,3.1389077910507366,0.3138907791050737
JWST,56659362990412.01,1.7,3.0748099388420864,0.30748099388420863
JWST,56650803528119.445,1.7,3.0761364604141987,0.30761364604141994
JWST,56642246651571.74,1.7,3.173210837944098,0.3173210837944099
JWST,56633692359597.39,1.7,3.187337131647337,0.3187337131647337
JWST,56625140651025.555,1.7,3.1768576133279796,0.31768576133279797
JWST,56616591524686.15,1.7,3.170928745886075,0.3170928745886076
JWST,56608044979409.76,1.7,2.9686199969820524,0.29686199969820526
JWST,56599501014027.695,1.7,3.0579327351460406,0.30579327351460406
JWST,56590959627371.96,1.7,3.0180030661463806,0.3018003066146381
JWST,56582420818275.28,1.7,3.105900841062488,0.31059008410624883
JWST,56573884585571.06,1.7,3.1384826572172875,0.31384826572172875
JWST,56565350928093.445,1.7,3.13153663063781,0.313153663063781
JWST,56556819844677.25,1.7,3.0950514884559137,0.3095051488455914
JWST,56548291334158.0,1.7,3.153289078821845,0.31532890788218454
JWST,56539765395371.945,1.7,3.167377609652654,0.31673776096526535
JWST,56531242027155.99,1.7,3.143628899788581,0.31436288997885814
JWST,56522721228347.805,1.7,3.1121399380083776,0.3112139938008378
JWST,56514202997785.695,1.7,3.078971987724236,0.3078971987724236
JWST,56505687334308.71,1.7,3.147251563266139,0.3147251563266139
JWST,56497174236756.586,1.7,3.1547113147568906,0.3154711314756891
JWST,56488663703969.76,1.7,3.1936120638198258,0.3193612063819826
JWST,56480155734789.34,1.7,3.0028092522784,0.30028092522784006
JWST,56471650328057.2,1.7,2.7410483571479127,0.2741048357147913
JWST,56463147482615.84,1.7,2.714697039229513,0.27146970392295133
JWST,56454647197308.5,1.7,2.7480039560498932,0.2748003956049893
JWST,56446149470979.086,1.7,3.2179118453267748,0.32179118453267747
JWST,56437654302472.234,1.7,3.288474678643554,0.3288474678643554
JWST,56429161690633.234,1.7,3.286376794691151,0.3286376794691151
JWST,56420671634308.125,1.7,3.080592099343,0.3080592099343
JWST,56412184132343.586,1.7,3.1749386330123737,0.3174938633012374
JWST,56403699183587.02,1.7,3.139502964100199,0.31395029641001987
JWST,56395216786886.54,1.7,3.2571460164310007,0.32571460164310007
JWST,56386736941090.89,1.7,3.201798350209117,0.3201798350209117
JWST,56378259645049.58,1.7,3.163298699573266,0.31632986995732665
JWST,56369784897612.75,1.7,3.1758170453323173,0.31758170453323176
JWST,56361312697631.28,1.7,3.1686523781149734,0.31686523781149734
JWST,56352843043956.7,1.7,3.190172470648735,0.31901724706487355
JWST,56344375935441.27,1.7,3.186828234669735,0.3186828234669735
JWST,56335911370937.9,1.7,3.138700678442721,0.3138700678442722
JWST,56327449349300.23,1.7,3.176661077365174,0.31766610773651743
JWST,56318989869382.54,1.7,3.1717131203752063,0.3171713120375207
JWST,56310532930039.84,1.7,3.1666835735703227,0.31666835735703225
JWST,56302078530127.81,1.7,3.041223534728232,0.3041223534728232
JWST,56293626668502.836,1.7,3.1807513927854303,0.31807513927854303
JWST,56285177344021.945,1.7,3.1636662056671554,0.31636662056671555
JWST,56276730555542.91,1.7,3.286874461693565,0.3286874461693565
JWST,56268286301924.125,1.7,3.246521495010462,0.3246521495010462
JWST,56259844582024.74,1.7,3.3160229013426785,0.33160229013426784
JWST,56251405394704.52,1.7,3.288045898556534,0.3288045898556534
JWST,56242968738823.97,1.7,3.220205286789301,0.32202052867893016
JWST,56234534613244.25,1.7,3.2290281210106,0.32290281210106003
JWST,56226103016827.2,1.7,3.1839093156422686,0.3183909315642269
JWST,56217673948435.37,1.7,3.1131730217906193,0.31131730217906195
JWST,56209247406931.94,1.7,3.171219101783509,0.3171219101783509
JWST,56200823391180.836,1.7,3.2016552792230626,0.3201655279223063
JWST,56192401900046.62,1.7,3.2005463903415046,0.3200546390341505
JWST,56183982932394.55,1.7,3.2617811118115614,0.32617811118115614
JWST,56175566487090.555,1.7,3.389744357164812,0.3389744357164812
JWST,56167152563001.26,1.7,3.2934602967156414,0.3293460296715642
JWST,56158741158993.95,1.7,3.123086032451409,0.3123086032451409
JWST,56150332273936.62,1.7,3.138214030539435,0.3138214030539435
JWST,56141925906697.88,1.7,3.2120774444606845,0.3212077444460685
JWST,56133522056147.09,1.7,3.1796726466176186,0.3179672646617619
JWST,56125120721154.25,1.7,3.272677831046624,0.32726778310466237
JWST,56116721900590.03,1.7,3.2570813056855785,0.3257081305685579
JWST,56108325593325.8,1.7,3.233902560364269,0.3233902560364269
JWST,56099931798233.586,1.7,3.1907852305595794,0.31907852305595796
JWST,56091540514186.086,1.7,3.312057877662789,0.3312057877662789
JWST,56083151740056.69,1.7,3.2915379836149405,0.3291537983614941
JWST,56074765474719.46,1.7,3.3505427973025874,0.33505427973025875
JWST,56066381717049.12,1.7,3.292441527326944,0.3292441527326944
JWST,56058000465921.07,1.7,3.2645765850073167,0.3264576585007317
JWST,56049621720211.38,1.7,3.160505130588793,0.31605051305887927
JWST,56041245478796.81,1.7,3.171003500039281,0.31710035000392806
JWST,56032871740554.766,1.7,3.179883459590961,0.31798834595909614
JWST,56024500504363.336,1.7,3.141823798058858,0.3141823798058858
JWST,56016131769101.27,1.7,3.1053132817697087,0.31053132817697093
JWST,56007765533648.03,1.7,2.997402442299823,0.29974024422998236
JWST,55999401796883.67,1.7,2.9256642191421793,0.29256642191421794
JWST,55991040557688.99,1.7,2.887755124769759,0.2887755124769759
JWST,55982681814945.41,1.7,2.8946360179345976,0.28946360179345976
JWST,55974325567535.03,1.7,2.780454772297405,0.2780454772297405
JWST,55965971814340.62,1.7,2.870819983789155,0.28708199837891557
JWST,55957620554245.63,1.7,2.897271349996259,0.2897271349996259
JWST,55949271786134.15,1.7,2.8402668451567177,0.28402668451567176
JWST,55940925508890.96,1.7,2.82262818998836,0.28226281899883604
JWST,55932581721401.48,1.7,2.8799545186469313,0.2879954518646931
JWST,55924240422551.81,1.7,2.8500720705119376,0.28500720705119376
JWST,55915901611228.74,1.7,2.762987746025985,0.27629877460259855
JWST,55907565286319.67,1.7,2.9274188332822666,0.29274188332822665
JWST,55899231446712.7,1.7,2.9983430683391408,0.2998343068339141
JWST,55890900091296.586,1.7,2.9887462270596012,0.29887462270596016
JWST,55882571218960.74,1.7,2.981649219075263,0.2981649219075263
JWST,55874244828595.24,1.7,3.0487298327502423,0.30487298327502427
JWST,55865920919090.836,1.7,3.155025062374389,0.3155025062374389
JWST,55857599489338.914,1.7,3.2096300128127613,0.32096300128127614
JWST,55849280538231.55,1.7,3.2215960675037922,0.32215960675037925
JWST,55840964064661.445,1.7,3.3333152071688645,0.3333315207168865
JWST,55832650067521.99,1.7,3.337763973958457,0.3337763973958457
JWST,55824338545707.23,1.7,3.2585272532928804,0.32585272532928805
JWST,55816029498111.86,1.7,3.319013699320259,0.3319013699320259
JWST,55807722923631.22,1.7,3.412649546184958,0.3412649546184958
JWST,55799418821161.35,1.7,3.1628470570044183,0.31628470570044187
JWST,55791117189598.89,1.7,3.1756794483013215,0.3175679448301321
JWST,55782818027841.2,1.7,3.1352016830049703,0.313520168300497
JWST,55774521334786.234,1.7,3.04301048279694,0.304301048279694
JWST,55766227109332.64,1.7,3.132899248073523,0.3132899248073523
JWST,55757935350379.72,1.7,3.135006505527729,0.31350065055277293
JWST,55749646056827.41,1.7,3.1106494209703914,0.31106494209703917
JWST,55741359227576.31,1.7,3.0990845006610663,0.3099084500661066
JWST,55733074861527.69,1.7,3.19306844247191,0.3193068442471911
JWST,55724792957583.45,1.7,3.194400886318095,0.3194400886318095
JWST,55716513514646.14,1.7,3.0194866739642756,0.30194866739642756
JWST,55708236531619.0,1.7,3.0380426613566076,0.30380426613566075
JWST,55699962007405.87,1.7,3.148976023068281,0.31489760230682806
JWST,55691689940911.27,1.7,3.1532825137128984,0.31532825137128984
JWST,55683420331040.375,1.7,3.2084253818660033,0.32084253818660036
JWST,55675153176699.01,1.7,3.1882769115706546,0.3188276911570655
JWST,55666888476793.61,1.7,3.18084367242335,0.318084367242335
JWST,55658626230231.32,1.7,3.1131210642161493,0.31131210642161494
JWST,55650366435919.89,1.7,2.951243055672034,0.2951243055672034
JWST,55642109092767.75,1.7,3.1121515532126813,0.31121515532126814
JWST,55633854199683.94,1.7,3.0710506844757077,0.3071050684475708
JWST,55625601755578.164,1.7,3.18462367737926,0.318462367737926
JWST,55617351759360.805,1.7,3.2048649600247003,0.32048649600247003
JWST,55609104209942.84,1.7,3.1781526531995157,0.3178152653199516
JWST,55600859106235.93,1.7,3.1505743307512555,0.31505743307512557
JWST,55592616447152.35,1.7,3.2433298768963246,0.3243329876896325
JWST,55584376231605.06,1.7,3.2534595155247454,0.32534595155247453
JWST,55576138458507.625,1.7,3.2057670052218716,0.3205767005221872
JWST,55567903126774.27,1.7,3.1014085440467754,0.31014085440467754
JWST,55559670235319.875,1.7,3.1858883912217983,0.31858883912217983
JWST,55551439783059.945,1.7,3.223902529799893,0.32239025297998936
JWST,55543211768910.63,1.7,3.1228352801677075,0.3122835280167708
JWST,55534986191788.74,1.7,2.9554958365338875,0.2955495836533888
JWST,55526763050611.695,1.7,3.049130509233286,0.3049130509233286
JWST,55518542344297.59,1.7,3.0952497896122075,0.30952497896122083
JWST,55510324071765.13,1.7,3.142821662753429,0.31428216627534294
JWST,55502108231933.7,1.7,3.142010290095643,0.31420102900956437
JWST,55493894823723.27,1.7,3.0983020835950787,0.30983020835950786
JWST,55485683846054.5,1.7,3.046042672979226,0.3046042672979226
JWST,55477475297848.66,1.7,3.140330058545154,0.31403300585451543
JWST,55469269178027.65,1.7,3.1809988722453717,0.3180998872245372
JWST,55461065485514.055,1.7,3.1211171296286375,0.3121117129628638
JWST,55452864219231.04,1.7,3.1937982056399394,0.31937982056399394
JWST,55444665378102.45,1.7,3.1792055884807815,0.3179205588480782
JWST,55436468961052.734,1.7,3.273624283652492,0.32736242836524926
JWST,55428274967007.01,1.7,3.2251289139224295,0.32251289139224293
JWST,55420083394890.99,1.7,3.20745476636839,0.320745476636839
JWST,55411894243631.06,1.7,3.2020001916584526,0.3202000191658453
JWST,55403707512154.23,1.7,3.180722804596318,0.31807228045963176
JWST,55395523199388.125,1.7,3.186702744172632,0.3186702744172632
JWST,55387341304261.02,1.7,3.0677666108369865,0.30677666108369867
JWST,55379161825701.836,1.7,3.1714736231267233,0.3171473623126723
JWST,55370984762640.08,1.7,3.099961917488468,0.3099961917488468
JWST,55362810114005.95,1.7,3.0569439459054175,0.30569439459054176
JWST,55354637878730.24,1.7,3.2092715203954834,0.32092715203954836
JWST,55346468055744.38,1.7,3.2156974987283182,0.3215697498728319
JWST,55338300643980.44,1.7,3.182854681522142,0.31828546815221426
JWST,55330135642371.11,1.7,3.1692400432613055,0.3169240043261306
JWST,55321973049849.7,1.7,3.180075939589927,0.31800759395899275
JWST,55313812865350.19,1.7,3.1032654850150125,0.3103265485015013
JWST,55305655087807.15,1.7,3.019544333557997,0.3019544333557997
JWST,55297499716155.78,1.7,3.119636883161065,0.3119636883161065
JWST,55289346749331.94,1.7,3.1149294991973657,0.31149294991973664
JWST,55281196186272.07,1.7,3.115102598319992,0.3115102598319992
JWST,55273048025913.3,1.7,3.222583291042855,0.32225832910428553
JWST,55264902267193.305,1.7,3.198355467176637,0.31983554671766373
JWST,55256758909050.47,1.7,3.1584229979608187,0.3158422997960819
JWST,55248617950423.734,1.7,3.2079965726328643,0.32079965726328646
JWST,55240479390252.72,1.7,3.243382426029144,0.3243382426029144
JWST,55232343227477.63,1.7,3.185290852177144,0.3185290852177144
JWST,55224209461039.33,1.7,3.243735606189753,0.3243735606189753
JWST,55216078089879.27,1.7,3.150128372018776,0.3150128372018776
JWST,55207949112939.555,1.7,3.204222573103414,0.32042225731034146
JWST,55199822529162.89,1.7,3.256580744498047,0.32565807444980466
JWST,55191698337492.63,1.7,3.2672490700736123,0.32672490700736123
JWST,55183576536872.72,1.7,3.205761301687559,0.3205761301687559
JWST,55175457126247.74,1.7,3.180384203567577,0.3180384203567577
JWST,55167340104562.91,1.7,3.1337907004010277,0.31337907004010274
JWST,55159225470764.02,1.7,3.120248127292127,0.31202481272921273
JWST,55151113223797.56,1.7,3.225437089643637,0.32254370896436374
JWST,55143003362610.56,1.7,3.3123083067547836,0.33123083067547837
JWST,55134895886150.72,1.7,3.2863943947578567,0.3286394394757857
JWST,55126790793366.32,1.7,3.249115082118398,0.32491150821183984
JWST,55118688083206.305,1.7,3.172469341198147,0.3172469341198147
JWST,55110587754620.19,1.7,3.1547424810822005,0.31547424810822006
JWST,55102489806558.14,1.7,3.091624059191949,0.3091624059191949
JWST,55094394237970.92,1.7,3.095652560666195,0.3095652560666195
JWST,55086301047809.945,1.7,3.19951077455234,0.31995107745523405
JWST,55078210235027.18,1.7,3.1498183227022416,0.3149818322702242
JWST,55070121798575.27,1.7,3.149447769052309,0.3149447769052309
JWST,55062035737407.445,1.7,3.1493565133667025,0.3149356513366703
JWST,55053952050477.555,1.7,3.158900276678048,0.31589002766780483
JWST,55045870736740.055,1.7,3.178439318627214,0.3178439318627214
JWST,55037791795150.04,1.7,3.216030110781846,0.3216030110781846
JWST,55029715224663.19,1.7,3.18410313523943,0.318410313523943
JWST,55021641024235.805,1.7,3.2608568324959806,0.3260856832495981
